id,site,data,titulo_original,subtitulo_original,texto_original,url,pipeline_nlp,analise_sentimento
864,Jovem Pan,2022-02-08 08:26:00,"Em 1 mês, São Paulo tem mais mortes por deslizamentos que em todo 2021",,"Em 1 mês, São Paulo tem mais mortes por deslizamentos que em todo 2021 ",,"{'etapa_1_limpeza': 'Em 1 mês, São Paulo tem mais mortes por deslizamentos que em todo 2021', 'etapa_2_normalizacao': 'em 1 mês, são paulo tem mais mortes por deslizamentos que em todo 2021', 'etapa_3_entidades': [{'texto': 'são paulo', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'em', 'processado': 'em'}, {'original': '1', 'processado': '1'}, {'original': 'mês', 'processado': 'mês'}, {'original': 'são', 'processado': 'são'}, {'original': 'paulo', 'processado': 'paulo'}, {'original': 'tem', 'processado': 'ter'}, {'original': 'mais', 'processado': 'mais'}, {'original': 'mortes', 'processado': 'morte'}, {'original': 'por', 'processado': 'por'}, {'original': 'deslizamentos', 'processado': 'deslizamento'}, {'original': 'que', 'processado': 'que'}, {'original': 'em', 'processado': 'em'}, {'original': 'todo', 'processado': 'todo'}, {'original': '2021', 'processado': '2021'}], 'etapa_5_lista_tokens': ['em', '1', 'mês', 'são', 'paulo', 'ter', 'mais', 'morte', 'por', 'deslizamento', 'que', 'em', 'todo', '2021'], 'etapa_6_texto_final': 'em 1 mês são paulo ter mais morte por deslizamento que em todo 2021'}","{'sentimento': 'NEG', 'confianca': 0.4604}"
865,Jovem Pan,2022-02-05 18:32:00,Defesa Civil emite alerta de fortes chuvas em cidades de São Paulo na próxima semana,,Defesa Civil emite alerta de fortes chuvas em cidades de São Paulo na próxima semana ,,"{'etapa_1_limpeza': 'Defesa Civil emite alerta de fortes chuvas em cidades de São Paulo na próxima semana', 'etapa_2_normalizacao': 'defesa civil emite alerta de fortes chuvas em cidades de são paulo na próxima semana', 'etapa_3_entidades': [{'texto': 'são paulo', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'defesa', 'processado': 'defesa'}, {'original': 'civil', 'processado': 'civil'}, {'original': 'emite', 'processado': 'emite'}, {'original': 'alerta', 'processado': 'alertar'}, {'original': 'de', 'processado': 'de'}, {'original': 'fortes', 'processado': 'forte'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'em', 'processado': 'em'}, {'original': 'cidades', 'processado': 'cidade'}, {'original': 'de', 'processado': 'de'}, {'original': 'são', 'processado': 'são'}, {'original': 'paulo', 'processado': 'paulo'}, {'original': 'na', 'processado': 'em o'}, {'original': 'próxima', 'processado': 'próximo'}, {'original': 'semana', 'processado': 'semana'}], 'etapa_5_lista_tokens': ['defesa', 'civil', 'emite', 'alertar', 'de', 'forte', 'chuva', 'em', 'cidade', 'de', 'são', 'paulo', 'em o', 'próximo', 'semana'], 'etapa_6_texto_final': 'defesa civil emite alertar de forte chuva em cidade de são paulo em o próximo semana'}","{'sentimento': 'NEU', 'confianca': 0.5714}"
866,Jovem Pan,2022-02-03 08:49:00,Mais dois corpos são encontrados em Franco da Rocha; número de mortos após chuvas vai para 29 em SP,,Mais dois corpos são encontrados em Franco da Rocha; número de mortos após chuvas vai para 29 em SP ,,"{'etapa_1_limpeza': 'Mais dois corpos são encontrados em Franco da Rocha; número de mortos após chuvas vai para 29 em SP', 'etapa_2_normalizacao': 'mais dois corpos são encontrados em franco da rocha; número de mortos após chuvas vai para 29 em sp', 'etapa_3_entidades': [{'texto': 'sp', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'mais', 'processado': 'mais'}, {'original': 'dois', 'processado': 'dois'}, {'original': 'corpos', 'processado': 'corpo'}, {'original': 'são', 'processado': 'ser'}, {'original': 'encontrados', 'processado': 'encontrar'}, {'original': 'em', 'processado': 'em'}, {'original': 'franco', 'processado': 'franco'}, {'original': 'da', 'processado': 'de o'}, {'original': 'rocha', 'processado': 'rocha'}, {'original': 'número', 'processado': 'número'}, {'original': 'de', 'processado': 'de'}, {'original': 'mortos', 'processado': 'morto'}, {'original': 'após', 'processado': 'após'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'vai', 'processado': 'ir'}, {'original': 'para', 'processado': 'para'}, {'original': '29', 'processado': '29'}, {'original': 'em', 'processado': 'em'}, {'original': 'sp', 'processado': 'sp'}], 'etapa_5_lista_tokens': ['mais', 'dois', 'corpo', 'ser', 'encontrar', 'em', 'franco', 'de o', 'rocha', 'número', 'de', 'morto', 'após', 'chuva', 'ir', 'para', '29', 'em', 'sp'], 'etapa_6_texto_final': 'mais dois corpo ser encontrar em franco de o rocha número de morto após chuva ir para 29 em sp'}","{'sentimento': 'NEG', 'confianca': 0.4429}"
867,Jovem Pan,2022-02-02 11:26:00,Bombeiros localizam mais três corpos e número de vítimas das chuvas sobe para 27 em SP,,Bombeiros localizam mais três corpos e número de vítimas das chuvas sobe para 27 em SP ,,"{'etapa_1_limpeza': 'Bombeiros localizam mais três corpos e número de vítimas das chuvas sobe para 27 em SP', 'etapa_2_normalizacao': 'bombeiros localizam mais três corpos e número de vítimas das chuvas sobe para 27 em sp', 'etapa_3_entidades': [{'texto': 'sp', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'bombeiros', 'processado': 'bombeiro'}, {'original': 'localizam', 'processado': 'localizar'}, {'original': 'mais', 'processado': 'mais'}, {'original': 'três', 'processado': 'três'}, {'original': 'corpos', 'processado': 'corpo'}, {'original': 'e', 'processado': 'e'}, {'original': 'número', 'processado': 'número'}, {'original': 'de', 'processado': 'de'}, {'original': 'vítimas', 'processado': 'vítima'}, {'original': 'das', 'processado': 'de o'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'sobe', 'processado': 'subir'}, {'original': 'para', 'processado': 'para'}, {'original': '27', 'processado': '27'}, {'original': 'em', 'processado': 'em'}, {'original': 'sp', 'processado': 'sp'}], 'etapa_5_lista_tokens': ['bombeiro', 'localizar', 'mais', 'três', 'corpo', 'e', 'número', 'de', 'vítima', 'de o', 'chuva', 'subir', 'para', '27', 'em', 'sp'], 'etapa_6_texto_final': 'bombeiro localizar mais três corpo e número de vítima de o chuva subir para 27 em sp'}","{'sentimento': 'NEU', 'confianca': 0.5703}"
868,Jovem Pan,2022-02-01 09:13:00,Famílias de Embu da Artes tentam recuperar pertences após deslizamentos,,Famílias de Embu da Artes tentam recuperar pertences após deslizamentos ,,"{'etapa_1_limpeza': 'Famílias de Embu da Artes tentam recuperar pertences após deslizamentos', 'etapa_2_normalizacao': 'famílias de embu da artes tentam recuperar pertences após deslizamentos', 'etapa_3_entidades': [], 'etapa_4_tokens': [{'original': 'famílias', 'processado': 'família'}, {'original': 'de', 'processado': 'de'}, {'original': 'embu', 'processado': 'embu'}, {'original': 'da', 'processado': 'de o'}, {'original': 'artes', 'processado': 'arte'}, {'original': 'tentam', 'processado': 'tentar'}, {'original': 'recuperar', 'processado': 'recuperar'}, {'original': 'pertences', 'processado': 'pertence'}, {'original': 'após', 'processado': 'após'}, {'original': 'deslizamentos', 'processado': 'deslizamento'}], 'etapa_5_lista_tokens': ['família', 'de', 'embu', 'de o', 'arte', 'tentar', 'recuperar', 'pertence', 'após', 'deslizamento'], 'etapa_6_texto_final': 'família de embu de o arte tentar recuperar pertence após deslizamento'}","{'sentimento': 'NEU', 'confianca': 0.4842}"
869,Jovem Pan,2022-02-01 08:28:00,"‘Até zonas que não eram consideradas de risco foram impactadas pelo grande volume de chuvas’, diz Vinholi",,"‘Até zonas que não eram consideradas de risco foram impactadas pelo grande volume de chuvas’, diz Vinholi ",,"{'etapa_1_limpeza': '‘Até zonas que não eram consideradas de risco foram impactadas pelo grande volume de chuvas’, diz Vinholi', 'etapa_2_normalizacao': '‘até zonas que não eram consideradas de risco foram impactadas pelo grande volume de chuvas’, diz vinholi', 'etapa_3_entidades': [], 'etapa_4_tokens': [{'original': 'até', 'processado': 'até'}, {'original': 'zonas', 'processado': 'zona'}, {'original': 'que', 'processado': 'que'}, {'original': 'não', 'processado': 'não'}, {'original': 'eram', 'processado': 'ser'}, {'original': 'consideradas', 'processado': 'considerar'}, {'original': 'de', 'processado': 'de'}, {'original': 'risco', 'processado': 'risco'}, {'original': 'foram', 'processado': 'ser'}, {'original': 'impactadas', 'processado': 'impactar'}, {'original': 'pelo', 'processado': 'por o'}, {'original': 'grande', 'processado': 'grande'}, {'original': 'volume', 'processado': 'volume'}, {'original': 'de', 'processado': 'de'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'diz', 'processado': 'dizer'}, {'original': 'vinholi', 'processado': 'vinholi'}], 'etapa_5_lista_tokens': ['até', 'zona', 'que', 'não', 'ser', 'considerar', 'de', 'risco', 'ser', 'impactar', 'por o', 'grande', 'volume', 'de', 'chuva', 'dizer', 'vinholi'], 'etapa_6_texto_final': 'até zona que não ser considerar de risco ser impactar por o grande volume de chuva dizer vinholi'}","{'sentimento': 'NEG', 'confianca': 0.5178}"
870,Jovem Pan,2022-02-01 08:23:00,Bolsonaro visita áreas afetadas pelas chuvas em São Paulo nesta terça-feira,,Bolsonaro visita áreas afetadas pelas chuvas em São Paulo nesta terça-feira ,,"{'etapa_1_limpeza': 'Bolsonaro visita áreas afetadas pelas chuvas em São Paulo nesta terça-feira', 'etapa_2_normalizacao': 'bolsonaro visita áreas afetadas pelas chuvas em são paulo nesta terça-feira', 'etapa_3_entidades': [{'texto': 'bolsonaro', 'tipo': 'LOC'}, {'texto': 'são paulo', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'bolsonaro', 'processado': 'bolsonaro'}, {'original': 'visita', 'processado': 'visitar'}, {'original': 'áreas', 'processado': 'área'}, {'original': 'afetadas', 'processado': 'afetar'}, {'original': 'pelas', 'processado': 'por o'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'em', 'processado': 'em'}, {'original': 'são', 'processado': 'são'}, {'original': 'paulo', 'processado': 'paulo'}, {'original': 'nesta', 'processado': 'em este'}, {'original': 'terça-feira', 'processado': 'terça-feira'}], 'etapa_5_lista_tokens': ['bolsonaro', 'visitar', 'área', 'afetar', 'por o', 'chuva', 'em', 'são', 'paulo', 'em este', 'terça-feira'], 'etapa_6_texto_final': 'bolsonaro visitar área afetar por o chuva em são paulo em este terça-feira'}","{'sentimento': 'NEU', 'confianca': 0.4884}"
871,Jovem Pan,2022-01-31 17:02:00,Sobe para 24 o número de mortos pelas chuvas no Estado de São Paulo,,Sobe para 24 o número de mortos pelas chuvas no Estado de São Paulo ,,"{'etapa_1_limpeza': 'Sobe para 24 o número de mortos pelas chuvas no Estado de São Paulo', 'etapa_2_normalizacao': 'sobe para 24 o número de mortos pelas chuvas no estado de são paulo', 'etapa_3_entidades': [{'texto': 'estado de são paulo', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'sobe', 'processado': 'subir'}, {'original': 'para', 'processado': 'para'}, {'original': '24', 'processado': '24'}, {'original': 'o', 'processado': 'o'}, {'original': 'número', 'processado': 'número'}, {'original': 'de', 'processado': 'de'}, {'original': 'mortos', 'processado': 'morto'}, {'original': 'pelas', 'processado': 'por o'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'no', 'processado': 'em o'}, {'original': 'estado', 'processado': 'estado'}, {'original': 'de', 'processado': 'de'}, {'original': 'são', 'processado': 'são'}, {'original': 'paulo', 'processado': 'paulo'}], 'etapa_5_lista_tokens': ['subir', 'para', '24', 'o', 'número', 'de', 'morto', 'por o', 'chuva', 'em o', 'estado', 'de', 'são', 'paulo'], 'etapa_6_texto_final': 'subir para 24 o número de morto por o chuva em o estado de são paulo'}","{'sentimento': 'NEG', 'confianca': 0.5229}"
872,Jovem Pan,2022-01-31 10:09:00,"Fortes chuvas devem persistir em São Paulo até quarta-feira, afirma meteorologista do Inmet",,"Fortes chuvas devem persistir em São Paulo até quarta-feira, afirma meteorologista do Inmet ",,"{'etapa_1_limpeza': 'Fortes chuvas devem persistir em São Paulo até quarta-feira, afirma meteorologista do Inmet', 'etapa_2_normalizacao': 'fortes chuvas devem persistir em são paulo até quarta-feira, afirma meteorologista do inmet', 'etapa_3_entidades': [{'texto': 'são paulo', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'fortes', 'processado': 'forte'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'devem', 'processado': 'dever'}, {'original': 'persistir', 'processado': 'persistir'}, {'original': 'em', 'processado': 'em'}, {'original': 'são', 'processado': 'são'}, {'original': 'paulo', 'processado': 'paulo'}, {'original': 'até', 'processado': 'até'}, {'original': 'quarta-feira', 'processado': 'quarta-feira'}, {'original': 'afirma', 'processado': 'afirmar'}, {'original': 'meteorologista', 'processado': 'meteorologisto'}, {'original': 'do', 'processado': 'de o'}, {'original': 'inmet', 'processado': 'inmet'}], 'etapa_5_lista_tokens': ['forte', 'chuva', 'dever', 'persistir', 'em', 'são', 'paulo', 'até', 'quarta-feira', 'afirmar', 'meteorologisto', 'de o', 'inmet'], 'etapa_6_texto_final': 'forte chuva dever persistir em são paulo até quarta-feira afirmar meteorologisto de o inmet'}","{'sentimento': 'NEU', 'confianca': 0.484}"
873,Jovem Pan,2022-01-31 09:29:00,"Área de deslizamento em Franco da Rocha não estava classificada como de ‘alto risco’, afirma prefeito da cidade",,"Área de deslizamento em Franco da Rocha não estava classificada como de ‘alto risco’, afirma prefeito da cidade ",,"{'etapa_1_limpeza': 'Área de deslizamento em Franco da Rocha não estava classificada como de ‘alto risco’, afirma prefeito da cidade', 'etapa_2_normalizacao': 'área de deslizamento em franco da rocha não estava classificada como de ‘alto risco’, afirma prefeito da cidade', 'etapa_3_entidades': [], 'etapa_4_tokens': [{'original': 'área', 'processado': 'área'}, {'original': 'de', 'processado': 'de'}, {'original': 'deslizamento', 'processado': 'deslizamento'}, {'original': 'em', 'processado': 'em'}, {'original': 'franco', 'processado': 'franco'}, {'original': 'da', 'processado': 'de o'}, {'original': 'rocha', 'processado': 'rocha'}, {'original': 'não', 'processado': 'não'}, {'original': 'estava', 'processado': 'estar'}, {'original': 'classificada', 'processado': 'classificado'}, {'original': 'como', 'processado': 'como'}, {'original': 'de', 'processado': 'de'}, {'original': 'alto', 'processado': 'alto'}, {'original': 'risco', 'processado': 'risco'}, {'original': 'afirma', 'processado': 'afirmar'}, {'original': 'prefeito', 'processado': 'prefeito'}, {'original': 'da', 'processado': 'de o'}, {'original': 'cidade', 'processado': 'cidade'}], 'etapa_5_lista_tokens': ['área', 'de', 'deslizamento', 'em', 'franco', 'de o', 'rocha', 'não', 'estar', 'classificado', 'como', 'de', 'alto', 'risco', 'afirmar', 'prefeito', 'de o', 'cidade'], 'etapa_6_texto_final': 'área de deslizamento em franco de o rocha não estar classificado como de alto risco afirmar prefeito de o cidade'}","{'sentimento': 'NEU', 'confianca': 0.415}"
874,Jovem Pan,2022-01-31 08:09:00,"Deslizamento de terra mata bebê em Itapevi, e número de mortos em SP por causa das chuvas sobe para 21",,"Deslizamento de terra mata bebê em Itapevi, e número de mortos em SP por causa das chuvas sobe para 21 ",,"{'etapa_1_limpeza': 'Deslizamento de terra mata bebê em Itapevi, e número de mortos em SP por causa das chuvas sobe para 21', 'etapa_2_normalizacao': 'deslizamento de terra mata bebê em itapevi, e número de mortos em sp por causa das chuvas sobe para 21', 'etapa_3_entidades': [{'texto': 'sp', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'deslizamento', 'processado': 'deslizamento'}, {'original': 'de', 'processado': 'de'}, {'original': 'terra', 'processado': 'terra'}, {'original': 'mata', 'processado': 'matar'}, {'original': 'bebê', 'processado': 'bebê'}, {'original': 'em', 'processado': 'em'}, {'original': 'itapevi', 'processado': 'itapevi'}, {'original': 'e', 'processado': 'e'}, {'original': 'número', 'processado': 'número'}, {'original': 'de', 'processado': 'de'}, {'original': 'mortos', 'processado': 'morto'}, {'original': 'em', 'processado': 'em'}, {'original': 'sp', 'processado': 'sp'}, {'original': 'por', 'processado': 'por'}, {'original': 'causa', 'processado': 'causa'}, {'original': 'das', 'processado': 'de o'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'sobe', 'processado': 'subir'}, {'original': 'para', 'processado': 'para'}, {'original': '21', 'processado': '21'}], 'etapa_5_lista_tokens': ['deslizamento', 'de', 'terra', 'matar', 'bebê', 'em', 'itapevi', 'e', 'número', 'de', 'morto', 'em', 'sp', 'por', 'causa', 'de o', 'chuva', 'subir', 'para', '21'], 'etapa_6_texto_final': 'deslizamento de terra matar bebê em itapevi e número de morto em sp por causa de o chuva subir para 21'}","{'sentimento': 'NEG', 'confianca': 0.6101}"
875,Jovem Pan,2022-01-30 16:05:00,Doria lamenta mortes causadas pelas chuvas em SP e anuncia liberação de R$ 15 milhões para municípios atingidos,,Doria lamenta mortes causadas pelas chuvas em SP e anuncia liberação de R$ 15 milhões para municípios atingidos ,,"{'etapa_1_limpeza': 'Doria lamenta mortes causadas pelas chuvas em SP e anuncia liberação de R$ 15 milhões para municípios atingidos', 'etapa_2_normalizacao': 'doria lamenta mortes causadas pelas chuvas em sp e anuncia liberação de r$ 15 milhões para municípios atingidos', 'etapa_3_entidades': [{'texto': 'sp', 'tipo': 'LOC'}], 'etapa_4_tokens': [{'original': 'doria', 'processado': 'dorio'}, {'original': 'lamenta', 'processado': 'lamentar'}, {'original': 'mortes', 'processado': 'morte'}, {'original': 'causadas', 'processado': 'causar'}, {'original': 'pelas', 'processado': 'por o'}, {'original': 'chuvas', 'processado': 'chuva'}, {'original': 'em', 'processado': 'em'}, {'original': 'sp', 'processado': 'sp'}, {'original': 'e', 'processado': 'e'}, {'original': 'anuncia', 'processado': 'anunciar'}, {'original': 'liberação', 'processado': 'liberação'}, {'original': 'de', 'processado': 'de'}, {'original': 'r$', 'processado': 'r$'}, {'original': '15', 'processado': '15'}, {'original': 'milhões', 'processado': 'milhão'}, {'original': 'para', 'processado': 'para'}, {'original': 'municípios', 'processado': 'município'}, {'original': 'atingidos', 'processado': 'atingir'}], 'etapa_5_lista_tokens': ['dorio', 'lamentar', 'morte', 'causar', 'por o', 'chuva', 'em', 'sp', 'e', 'anunciar', 'liberação', 'de', 'r$', '15', 'milhão', 'para', 'município', 'atingir'], 'etapa_6_texto_final': 'dorio lamentar morte causar por o chuva em sp e anunciar liberação de r$ 15 milhão para município atingir'}","{'sentimento': 'NEG', 'confianca': 0.4533}"
